10691,9810
20539,6510
15400,10775
15605,5216
18974,6769
19891,6001
20991,8892
2445,8858
17367,8771
15796,2291
346,1848
4697,7154
14282,8812
12710,8311
2262,9218
12190,12008
7654,10830
3897,11149
22143,1218
18374,2075
6146,5241
8637,11173
159,3908
4267,11946
5855,1314
10269,1565
15768,5071
11609,8473
11629,2222
20540,3462
18665,3422
5166,2971
21649,9345
7212,9230
7194,9804
8612,1189
20875,11676
1329,4864
6390,1774
4105,9005
1655,4569
20376,2039
1792,5654
19813,9062
7716,4461
6581,7018
5682,6807
7871,9581
87,6193
8356,4929
3685,1504
21157,7585
15858,9236
7923,10932
13043,10238
9007,7163
2821,11780
5153,1432
6738,11791
18902,3725
15231,7532
7330,3155
7381,8360
15042,3347
19128,6692
14624,4241
797,727
15079,4354
762,12074
10296,270
9461,6186
3704,6601
9176,1983
335,2526
8307,11918
10830,567
9288,1507
4325,5689
21554,10786
2479,9715
5218,8583
21553,6427
10599,4421
16515,10043
20174,9810
18665,9899
19096,6878
1721,11359
11212,1601
12731,9694
6921,9777
1918,3926
19089,11747
3839,8768
14786,3009
11633,504
17940,4393
14273,684
17763,10878
1558,2376
19098,7666
12021,1660
18989,11592
17538,4872
17507,11158
20208,3143
21692,4466
8983,210
20824,10332
6393,2132
15990,7270
21409,1078
21808,5324
11146,1843
15998,4123
4790,11997
21076,11581
14058,4652
17646,5543
22202,11223
1001,11266
9465,988
13499,5400
1026,1367
218,4805
3797,4968
4328,7084
5288,11997
3454,9389
8172,11663
21512,1191
10010,7652
1793,9767
21732,193
19116,3746
9642,10438
12783,10657
11310,10941
3964,5432
16682,2679
13137,6494
7597,4970
235,988
2221,4325
19850,5953
22341,7817
17545,42
7048,8372
9493,2598
7328,904
8617,2974
8971,6774
4216,7836
8285,8136
13655,1103
22124,8176
10974,5465
7707,3084
143,2109
18792,7420
19445,11934
16530,1096
9069,6498
11073,5119
15299,2374
13949,4875
7826,2890
14364,9767
9684,3190
21281,1426
5505,152
15455,3421
4348,1647
10702,1863
1352,7315
1351,11080
21420,1129
15239,8878
7685,6929
4710,7555
7728,4194
6778,6494
20128,2483
15670,4031
9070,11495
13254,2843
10082,11457
9832,8861
6329,11465
21535,3415
16599,2337
22042,493
6308,8896
10858,6170
16838,7018
12283,1086
11947,4257
3132,9041
17472,6267
6844,6864
8110,1856
3069,8820
6759,11812
8881,7646
242,453
9916,6531
18562,685
11598,9206
9451,2322
3738,7217
18566,1046
13405,9216
12312,5016
16761,1487
17070,3761
10976,5754
6256,3561
17582,38
14187,7555
13230,6205
3972,5509
9735,2105
7746,10903
8451,11806
8913,8508
4717,10307
21947,7853
14365,8147
5620,10712
10572,3916
5736,8580
15297,11819
20159,4444
13899,2266
15695,8720
14645,5588
1899,11624
15339,2509
7566,978
6909,5960
4501,8685
12258,11342
17022,3084
14890,3438
20419,539
10150,4447
18227,10139
21084,9905
11498,3272
14008,1707
7545,7170
5808,2475
5654,10847
14253,10878
2943,6543
8011,10206
7384,4853
9973,10943
19357,2715
21674,4905
19888,10651
8757,9780
17614,6369
15145,3738
15145,3286
14704,7541
22241,9072
15195,5374
7528,11139
15212,3202
6993,4782
19031,10651
20022,1122
17403,6094
10175,5694
7626,10110
13847,1350
3651,5529
8640,4512
520,7989
1620,11847
6168,3247
11857,5409
10987,9487
16060,4845
7235,10369
6558,1716
5115,655
19590,3045
5033,4312
11864,9477
16604,11453
12656,3124
9498,9459
20592,2735
5727,10568
16497,9163
1189,4595
20050,9810
7504,8820
18110,4733
21221,5724
8019,12074
8690,712
15118,4706
17262,8726
8041,8640
11475,10632
15948,2487
16975,5359
2479,7199
7583,4325
18582,9906
14826,1085
18317,7000
561,3080
14411,2585
16066,2223
2682,7645
2280,6070
7567,9796
1063,4749
1520,7156
18604,5672
20616,10740
12184,11770
11897,10371
19093,5515
2481,11252
4044,1631
11570,7916
3099,10335
10719,8092
2130,10288
21896,3763
2397,692
17414,6517
9489,3289
15680,4066
5778,818
18107,6497
12438,9540
7290,2230
3595,7896
8910,9426
9021,988
20405,1268
3970,10369
3299,5332
18321,8856
3006,6500
21463,1138
10393,1729
14268,5482
6540,9589
17587,8179
5717,10721
1716,1960
4098,6438
13146,9735
8128,7238
19118,3143
12708,1684
20439,4031
8473,10920
18934,5603
368,3126
12379,2491
17351,8918
1639,12081
129,10029
13074,2807
11731,5956
3300,3908
13113,8733
8179,2078
6031,791
17023,5833
13310,1524
21584,62
4192,7073
13073,5223
12989,6534
5689,1784
18722,867
10631,3544
15948,8752
6278,3978
13095,4382
15353,5006
14641,7190
15618,5692
20244,6665
19322,4255
18162,11252
12810,4121
14927,1833
20453,11428
16048,12082
9133,1610
15653,3703
15076,2840
635,4944
19323,3735
18482,9581
11234,9270
22280,5791
15374,1188
3857,12066
10799,4333
17230,1351
18122,6036
11946,9240
9010,362
13714,62
12043,4177
1001,5770
16790,7602
15604,9034
2359,2247
12532,4728
131,1757
15026,5032
3142,9416
14077,8489
12203,7532
13611,9594
21338,2027
6702,11154
10155,10933
9004,6943
13193,8720
6552,5394
2361,629
21158,7221
13952,2021
19689,2151
7241,9890
12082,5480
5101,6131
10423,6573
20603,4747
1188,988
1746,1038
6713,9620
21063,9711
5199,2883
954,2279
10827,4905
2776,5266
9579,6129
2061,9140
3692,3750
5409,10202
20476,2764
17020,124
8818,8514
1197,9829
1090,9794
9150,11977
1485,8580
19363,4444
7492,3331
2677,4603
1568,4877
11627,6681
9385,8709
2266,7755
9600,4815
949,4478
644,634
9463,1548
64,3326
2582,8367
3199,2086
4565,4411
14452,11224
8517,1863
6222,10206
3020,10642
7930,7026
9645,3843
19152,6912
14728,2452
20150,1395
19533,3429
21853,6416
2853,1473
18657,336
4472,12020
724,173
11795,2735
19111,3758
16529,9360
1584,6180
6805,2280
21729,11211
10565,7819
3459,4429
931,9707
11976,5108
8587,4325
4278,7773
12189,5837
3517,2583
22079,3783
7553,7582
5914,11719
13464,6864
12555,12074
4187,6330
1511,6036
17877,5263
20287,5730
5313,6295
10734,6198
12434,9599
11690,1965
2200,6103
7152,8199
11555,8236
2361,12100
11068,3809
11359,6188
4990,8415
16477,9337
17862,8982
13849,8380
7854,11798
18669,6293
19745,11295
6852,4492
10746,5973
20460,8179
14116,3163
10116,3555
12519,6065
16081,3080
21493,6721
16008,3500
8202,807
9069,7780
8066,3016
13398,10726
15509,8991
18341,2832
5075,7977
953,4295
14950,1132
2387,10283
2273,7365
18115,8685
14009,5750
18110,8024
8514,7940
9463,5650
18159,10044
13678,5323
9459,11005
9765,6497
2244,9304
672,10843
1023,9140
17463,5715
7475,2078
20562,3795
11286,9679
13295,5451
15897,6383
8041,9926
1244,63
17807,6276
8454,10971
20301,3532
629,36
10656,8384
14271,4733
2539,1999
13985,7369
21427,9182
2863,2819
9980,3170
13442,507
5260,10159
9204,8623
10708,9835
3790,5150
750,5347
18663,10673
8506,4130
1352,2099
2146,5712
19120,9205
21501,1520
1606,7283
21348,11204
12132,6500
13526,4071
12770,1000
12543,9047
12294,6494
15572,10945
20686,7840
7907,2537
3618,2651
21614,7322
11497,8178
11881,2171
977,5546
15032,9182
20110,549
11371,6187
10397,10845
10999,7649
4350,10933
8302,9217
17934,9042
5323,4465
11688,9065
4229,11839
22356,614
18978,737
21732,1787
4841,851
10082,5623
18810,11652
14644,11106
17674,1816
13221,10691
19285,9226
3405,6520
7788,8356
5832,9210
15035,2602
20877,2385
477,1167
21875,10407
21165,9426
13652,8133
6564,2802
9218,1774
10377,5409
17058,4759
8693,9389
3170,5257
11008,3756
20192,10328
7157,4817
7310,3488
13093,2221
1691,11233
14910,11644
15377,1046
17263,10387
15178,58
9004,8523
1688,10371
172,9015
1795,6301
14589,5856
8305,62
10856,11684
893,9493
20238,4549
9763,2092
141,718
2815,1386
12028,11362
10674,8720
11589,5915
19609,4270
6208,11185
12220,6427
16926,1725
11416,9521
3180,11807
7749,2086
17185,8420
8311,30
21559,3871
16709,4083
7666,8858
15340,7174
3643,3191
15745,1588
1856,8147
19065,6558
9293,4602
16268,1986
12688,5295
6620,5159
20610,4107
16791,2478
9124,1822
21373,769
13016,9723
6527,1194
5490,10963
10815,11949
20693,2673
4604,12032
16562,4492
10971,8683
12242,2034
17096,6055
8273,2198
14849,10610
1344,11629
22224,12028
21483,2077
938,2186
921,11256
10082,6882
3221,2027
17438,3589
4780,7885
12032,11243
4632,11553
8329,1320
4510,1474
21391,9818
10111,6278
18674,1257
13844,10131
270,7808
4373,7696
16266,5223
10054,11816
2395,6653
3900,4844
8703,989
16787,1733
16544,7280
12049,11596
9144,4649
9638,6252
9307,7629
14624,6647
15179,8371
6094,3758
19503,5407
10066,1606
14511,2950
20844,8659
9280,4337
18890,4266
11239,9056
20934,1910
9349,2578
20992,701
9383,800
16573,6807
14295,2306
17169,8909
19598,7909
8664,9517
13492,10716
4349,11798
11226,1045
15652,1185
1850,6346
1134,7126
14562,2648
15951,4049
14221,4696
8796,5156
22246,7912
10349,1858
14455,12027
86,5334
11835,4159
10101,9450
20781,7975
21811,2580
12407,7589
11007,2919
2056,521
8821,1234
3988,5622
7549,8620
11372,12079
5514,297
12730,639
4018,685
1631,8720
21187,2100
8570,8685
15455,9389
5927,8612
2327,4478
1960,3094
8562,8309
15475,9586
14784,7707
19454,5479
19129,2925
9115,5181
17114,9394
4912,15
18363,3352
18257,10933
8881,11619
21959,8365
7773,5465
7020,11860
7187,10949
2801,8768
642,8578
2105,8691
15040,8902
4697,5429
21973,4006
8581,4067
15088,9044
17989,5616
7848,9433
8670,10979
8041,6705
10731,9444
21553,10369
20962,7878
19563,6165
14585,4220
17640,6733
10822,9571
9884,5046
7497,7407
12833,8542
10361,1733
4972,4459
11493,2356
6896,2726
4692,12062
7614,5359
6029,990
2452,9830
6340,10245
13155,581
6452,472
10260,9148
17350,5903
4162,2113
3063,9546
5299,12075
19167,9432
11269,9487
230,3362
3492,3981
706,6083
12570,8225
15619,988
15680,1626
1940,5723
1109,4042
21379,8367
21274,3599
1068,4733
13198,3001
1596,2560
17528,9810
13546,12062
6818,8741
18685,9476
1235,5489
3723,5688
1723,7056
19274,4123
2787,4741
3694,3215
3607,6722
21752,7270
14399,5751
8931,6597
11686,1744
17840,5000
477,2040
10508,1052
6936,6616
1421,11405
8252,11859
21178,9296
7648,9747
7935,1443
8915,906
16112,8083
6710,1046
9138,4238
7713,10474
11224,11619
11498,7602
20368,7855
19689,9227
19664,481
1001,317
5794,9058
9015,6066
11696,10132
8704,3714
19756,2825
19096,2066
754,2459
7630,7016
20665,8222
21890,4083
16088,8380
1016,7666
18206,10068
18487,1284
13180,7621
4524,6955
313,3251
8463,11108
13335,11609
18134,3039
3689,2279
9506,555
21341,7141
3498,10485
10906,4265
9556,6086
6203,338
21794,8824
16097,7878
16653,1023
16863,6131
15330,11078
11137,4704
18460,200
19855,42
5596,6173
12661,1132
12517,10104
14282,5974
625,11813
19042,2139
19016,1522
9038,8298
15396,3243
6335,11280
27,3181
299,11353
21518,5827
18519,10243
20660,9247
19266,1843
19634,876
7093,1162
593,3086
17301,10583
9240,4094
8645,5783
3924,2341
13033,2108
9014,11850
14674,3161
1256,1532
8704,2444
13561,2939
17081,6252
975,1863
17222,5119
22076,9069
17143,1103
226,5012
1314,814
18040,6614
4360,3945
8861,2153
10571,8949
7006,9668
21713,1425
10813,10892
7002,4208
15573,2609
3864,5298
15813,220
15697,7916
2427,6181
9461,7354
1913,2367
9245,2605
1451,2086
11335,1692
14225,9562
745,3353
3198,4460
17400,7875
18441,8522
17768,3269
20470,1280
11132,3795
5521,9389
3402,6833
13094,3796
4089,7666
5780,11454
1390,11765
21687,9230
15544,11810
1570,619
4645,11243
1109,8044
15181,877
19621,5627
10112,7014
8942,3826
176,11448
18573,8202
4637,3532
19809,6527
18600,6918
9202,1103
3005,11234
20119,8897
2961,2913
8329,6226
6437,986
14446,5002
4451,6650
16076,6070
8389,11362
14504,1334
10397,7120
12257,4686
6965,241
6076,10455
11069,8324
10036,8821
11988,6494
6808,4087
13341,10932
7157,4123
6364,1462
16791,519
11057,9932
1773,2460
1466,2872
9419,8993
17835,1930
4463,4676
11608,11156
1671,1374
11016,6554
20083,9231
801,9654
10718,2596
11601,11096
10519,10393
12177,7513
6613,5061
7379,11786
15582,5613
13548,405
16368,7308
2304,7493
13498,9557
10263,1570
13994,5688
12177,4206
17268,10897
9029,6410
12729,1296
18071,376
15483,9069
20676,144
12588,10563
6923,10336
18874,4884
20939,12074
21774,1960
21524,1103
14411,8800
8473,1780
2322,5888
6573,7049
20014,9704
18888,11159
19775,6640
13942,8464
17175,7251
9402,8698
5307,3195
7088,5248
13148,2980
9636,6534
14047,3631
20583,11772
16123,3445
16571,8982
93,10011
17684,10139
1232,11260
4132,9532
3775,4778
9028,5334
2014,9067
19220,2673
5941,3865
2197,2341
18347,5006
417,4253
21386,4605
5837,8073
19409,6507
18374,11366
3184,490
3478,6295
19856,3532
16480,7690
20407,1376
9226,2793
9676,2275
2135,217
8712,2543
3713,1210
17374,3146
15198,10862
14282,540
19479,3478
6730,1462
18954,1640
5120,3978
5075,6131
14062,6912
22120,1273
14493,3776
8163,98
7232,1130
9766,516
16332,7018
2023,5727
13039,11347
6775,1689
2167,10323
12827,98
14638,4837
5429,8872
9683,4882
13301,102
20377,309
8119,9794
21796,3666
2744,8769
17886,2995
2798,5139
12114,6705
14732,7505
14671,446
19016,9879
20318,3995
11352,1843
9333,6499
2873,11197
11371,5995
11358,2176
5288,9292
8202,7497
5406,5353
2883,8791
17925,280
5599,6175
9836,2668
19564,5827
17423,2375
16075,1523
12297,10841
16812,4989
8914,7139
15354,9435
8751,1576
5785,851
12354,9822
21626,542
21449,2893
1590,7491
13023,3711
15460,11680
19535,10241
21868,5341
9198,10068
16096,2204
8772,5513
16067,10013
20433,2604
19208,4214
18972,7436
11474,2222
15463,3978
5511,1712
139,10903
8155,10093
9973,9788
6808,2095
1330,6427
19177,11255
2773,4028
18854,480
16077,5346
10867,10997
19291,6668
6950,7692
18333,3657
7911,5476
14263,8492
11973,9803
17267,9065
13295,7666
21689,11448
4583,2262
17838,10131
22188,8528
3714,4220
7193,1861
17703,8408
9430,1507
17382,3788
6587,4454
10393,6587
16791,8204
3674,1407
180,4454
2908,4453
6445,8038
4317,11094
18647,7606
1739,5024
9279,7745
3979,9926
6650,1240
15217,8019
14423,2492
6992,3553
9408,8511
17292,4613
15063,7617
17061,1008
21764,3080
10523,11650
4876,288
18316,6206
9183,5140
8529,210
9763,2720
1573,5276
1986,5090
4798,6494
2616,10226
2672,954
7694,2475
9420,3285
4695,10833
18946,5433
13370,1146
2710,8886
10892,8547
11930,10021
15414,2574
17320,5758
21595,10324
13655,823
9901,5797
1369,10495
19739,9898
20496,1419
16669,7916
8159,3005
5447,11175
1834,9849
8140,10441
5021,2641
3366,4675
17383,2544
14920,10610
19425,4325
13137,11227
10284,8918
3000,2605
20101,4035
8971,4173
14019,9717
2272,9021
8656,7349
8507,3532
19044,11581
6250,6117
20367,5926
16255,10481
18801,10460
15832,5321
21527,711
7812,10206
361,10781
21485,4683
1207,4266
3356,6912
9820,6217
15592,10812
5245,9794
371,5672
13610,6357
18747,2963
17124,11983
1942,9109
20696,6653
16230,11110
20055,10634
8975,11414
21643,1485
9764,10296
14114,10471
22139,11585
8297,8356
9894,4494
16086,9115
6819,8617
20829,4054
5462,7919
11763,6363
16363,9682
20324,8299
8944,4832
21621,6400
12539,3758
21181,7681
4253,11216
17841,8209
1901,10168
14068,8680
386,1285
12381,5173
18044,11383
6369,6517
17345,6744
14428,526
2420,2923
12925,7171
18224,7270
1758,94
7309,10482
12839,4929
16207,11902
21143,9675
14496,427
16136,6145
4791,5623
2209,1348
12009,10915
15881,62
3990,9603
13042,374
6527,2908
14007,906
3230,3847
9310,8497
4935,1103
12920,2005
13840,8683
19748,7174
3748,10502
1526,5936
12779,3075
6985,10949
10127,2925
4553,115
9258,9939
948,11093
2193,1103
16839,9562
16306,2359
15458,553
3287,4266
4658,11266
176,2750
17483,8340
18262,7043
456,11317
8697,8887
5469,6094
5203,1229
1795,11456
7099,10604
22177,8414
15922,6785
10818,5125
16699,11982
2914,855
13771,1584
20340,3832
13920,8387
20132,10732
21581,11077
5445,9367
1369,1472
20282,11993
21741,11475
1087,11629
2362,7287
18911,7850
10925,3062
10412,8486
10554,4931
16128,11798
3695,9648
3541,6888
5215,1957
12104,5661
1918,9484
170,8549
17419,9830
17828,12082
2107,4729
2486,6604
21019,6993
22323,9514
7529,11747
13966,6181
143,11673
3345,6365
12740,669
18030,7755
11206,10818
15063,9838
13645,2715
12396,5971
6164,10933
10820,7550
18142,5221
22315,412
19990,2795
15290,10424
5832,4435
14381,1205
4916,3899
10888,6860
9649,1504
1154,2460
7485,8097
19889,4496
11804,4031
4191,10596
11325,11156
10023,5820
3390,88
13996,8678
8102,7946
20260,6952
19866,10516
7217,5897
18761,6926
20991,4268
19614,1073
17684,9024
18265,3688
9472,10915
2719,1816
15075,9148
18501,9665
13635,10438
1077,1334
2592,4870
4948,7105
8359,10361
3939,7299
7681,2313
5353,11003
14965,3676
1077,1967
2609,1117
4712,6295
5705,8870
20473,5025
13021,9969
13679,3125
20510,5301
7460,6250
9550,11912
11671,7513
20072,10683
18580,10552
2384,6028
7851,10542
11110,6696
19453,4594
10575,2718
9456,5194
600,2992
18924,135
2460,6899
14292,4145
9442,1383
15457,10009
8066,8274
5904,5825
20398,7988
11634,9293
5513,173
21729,10958
4637,3009
21822,9989
657,9228
20466,8918
8834,9466
18909,4354
19806,3846
8098,10047
6455,3669
3262,4281
11498,11630
7923,3531
3506,4754
7683,7864
16961,5856
12450,1289
5110,5920
1972,7278
7198,7920
14741,1504
21137,507
15297,8410
18400,932
20866,5216
19514,5614
4444,9069
4676,7608
8164,3463
11982,8238
16708,899
13756,9253
6369,10952
20169,7793
17038,6094
18853,7270
4869,6967
19367,1536
8377,10846
4674,10330
9671,9826
9928,8698
14468,8820
22218,6955
16543,7828
19580,7982
19855,11910
8910,1927
15043,8305
3429,5603
19084,2228
15092,7773
19607,10071
16752,8720
16577,12028
12819,9400
20139,9117
18587,953
11873,8720
6870,4446
2879,7526
8340,9219
10446,11045
1675,4512
17262,10325
13629,7154
20414,7758
5579,2313
8230,3143
19220,6912
21723,9072
19262,8430
3436,10487
7760,5112
3942,2015
20697,10341
1192,10852
15560,12098
8491,10970
1347,1340
2789,1046
20629,2508
20740,9100
12815,6050
19148,9046
480,2483
22128,6882
8964,5694
10018,10597
16227,6797
6349,11585
4371,11138
14720,1572
11577,1086
7699,1000
8114,11282
13751,1709
18168,3686
12578,4915
18732,11109
6587,8323
18962,7300
18472,3795
16910,3247
4430,7354
21150,9101
3149,8389
12880,9263
20926,6864
12393,8338
10951,2807
21658,5236
8610,7896
2498,12082
5986,1280
5122,11581
831,12003
21197,6903
17187,11414
13561,11106
2557,8820
734,567
12419,2929
12530,1163
13899,12059
16548,992
6793,7065
13791,3725
2542,1093
3418,2953
17214,7773
19707,11687
4749,3373
3727,1166
12717,210
19332,11264
4263,1288
371,4924
971,11766
18699,3686
9501,10799
1096,7607
5385,144
9747,9140
7899,10790
18719,2320
2272,7297
16561,9784
1580,9869
3541,12047
4073,3899
19500,11380
3914,11904
11484,11535
6894,10460
1367,9148
8861,10479
10733,9812
5965,1174
19759,7810
3000,3463
20919,8578
256,144
16544,9869
140,6284
5742,4117
1165,542
492,2531
15798,7842
13742,2750
7119,4030
12278,8003
21165,3829
1920,7497
17405,7450
17228,12099
7714,6664
4808,9516
18553,4733
5513,8896
6819,10328
5545,10407
721,10699
3158,1639
4846,7152
20999,5833
4450,10841
9553,10268
853,3402
15444,10825
2699,508
11428,11857
6018,1196
21774,9148
12734,3840
11987,2329
16157,10018
17222,2810
1065,4794
11132,6719
12564,2158
18080,8020
5366,8133
12438,10664
3952,7783
5124,1172
18402,1100
9121,2941
11218,3750
6840,3916
5670,9373
22120,10100
12935,12013
5882,249
13761,9603
19173,6553
15665,3952
8632,9176
5454,1837
21418,1171
15986,722
7338,823
16141,3847
10011,9879
227,8876
4032,11359
11180,5360
4455,11336
22128,10878
6481,213
1918,11174
14505,11814
2214,6288
6949,7055
5050,213
13003,5329
8873,9540
5521,9444
6251,9372
5285,2113
1661,7582
2193,4325
19464,11798
20740,110
4669,10598
1838,1462
16982,7499
19467,11530
17844,1168
7436,5117
6017,6767
13399,3532
9159,10657
10736,10335
18239,361
9751,8653
10283,6104
2698,2192
9507,10933
6878,10159
3858,3829
20666,5746
13773,6769
9290,1371
11237,4206
20709,11619
1629,1921
15362,5032
13169,8683
11694,6600
8824,1103
16874,10634
8325,11659
9241,2365
19275,3084
12589,5515
6243,2100
12106,4655
12633,6218
2447,6669
19942,8312
19400,3721
20785,4597
17504,2840
18534,12011
15253,9571
13324,3359
20835,4282
14908,9097
8454,7397
16019,10148
4161,6601
15987,9219
17791,6427
11494,10935
20035,7705
13055,5407
7568,2112
6059,3388
9478,6506
9010,7732
13475,818
16982,1054
19707,5229
8722,2374
14395,6691
7723,575
3547,3564
14295,5530
15319,2893
20639,12024
19457,10575
7604,5456
5974,3316
4517,472
3107,9023
4563,9389
7423,170
19929,12080
15198,8145
16634,8994
6890,653
18980,7302
6083,6725
10487,5536
1406,1320
5618,1448
11382,6882
22089,2070
6041,10638
18283,10335
10772,8887
16326,7677
8338,5700
3945,6065
8532,472
6727,587
8359,8844
18111,7329
8948,4257
5672,921
9949,2136
1015,349
12527,9085
10381,5801
9958,8360
22043,3787
11185,789
14370,3289
11611,4438
2429,9906
7312,624
19650,5672
15689,11243
15269,9810
7710,9695
17905,9522
9132,10403
14881,2027
1294,5659
13596,6829
18254,4112
13062,10813
21123,5441
16387,9986
15216,6998
15531,9494
20149,7989
20888,1607
4874,10105
17132,9290
1843,5590
6884,280
13183,4704
18742,2843
19631,4206
2420,7649
18934,1128
8785,9444
20169,3205
3878,11097
8899,2941
10152,612
2952,1960
21961,9724
13105,2005
20887,4386
18913,257
13593,8722
11150,9389
17868,6111
20633,6251
1061,7556
10591,10098
17915,4044
12108,2222
13154,7271
4795,974
17254,5672
19882,6305
21597,2389
2215,10253
21291,4690
9248,778
214,3039
10891,1857
11318,12024
21180,1237
12471,5104
153,7726
16941,4690
651,256
